eur_price,rooms,surface_area,bathrooms,partition_decomandat,partition_other,comfort_other,comfort_1,comfort_lux,max_floor,first_floor,last_floor,middle_floor,bathrooms_ratio,after_2010,before_1941,between_1941_1977,between_1977_1990,between_1990_2000,between_2000_2010,not_finished,not_started,concrete_building_structure,other_building_structure,unknown_building_structure,has_balconies,has_parking_spots_or_garages,has_floor_heating,only_district_heating,building_with_video_surveillance,1_mai_area,agronomie_area,aviatiei_area,aviatorilor_area,banu_manta_area,chibrit_area,domenii_area,dristor_area,stefan_cel_mare_area,titulescu_area,turda_area
117500.0,4,85.0,2,0,1,0,1,0,8,0,1,0,0.5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
67000.0,3,55.0,1,0,1,0,1,0,6,0,1,0,0.3333333333333333,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
69900.0,2,38.0,1,0,1,0,1,0,6,0,0,1,0.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
65000.0,2,44.0,1,0,1,0,1,0,9,0,0,1,0.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
169000.0,4,90.0,2,0,1,0,1,0,10,0,0,1,0.5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
84000.0,3,58.0,1,0,1,0,1,0,7,0,0,1,0.3333333333333333,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
100000.0,3,70.0,2,0,1,0,1,0,10,0,0,1,0.6666666666666666,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
51450.0,1,30.0,1,0,1,0,1,0,10,0,0,1,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
301367.5,4,107.5,3,1,0,0,0,1,5,0,0,1,0.75,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
89800.0,2,50.0,1,1,0,0,1,0,10,0,0,1,0.5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
86000.0,2,56.0,1,0,1,0,1,0,9,0,0,1,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
79900.0,2,52.0,1,0,1,0,1,0,10,0,0,1,0.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
63000.0,1,30.0,1,1,0,0,1,0,9,0,0,1,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
59999.0,2,46.0,1,0,1,0,1,0,9,0,1,0,0.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
75000.0,2,55.0,1,0,1,0,1,0,8,0,0,1,0.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
378277.2,4,132.0,3,1,0,0,0,1,6,0,0,1,0.75,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
92000.0,2,49.0,1,0,1,0,1,0,10,0,1,0,0.5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
215492.34,3,69.15,2,1,0,0,0,1,10,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
66800.0,2,40.0,1,0,1,1,0,0,6,0,0,1,0.5,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
124500.0,4,85.0,2,1,0,0,1,0,12,0,0,1,0.5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
81500.0,2,58.0,1,1,0,0,1,0,10,0,0,1,0.5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
88500.0,2,53.0,1,0,1,0,1,0,10,0,0,1,0.5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
92000.0,2,53.0,1,1,0,0,1,0,10,0,0,1,0.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
117600.0,2,57.0,1,1,0,0,0,1,3,0,0,1,0.5,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
92000.0,2,53.3,1,1,0,0,1,0,10,0,0,1,0.5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
91000.0,3,50.0,1,0,1,0,1,0,11,0,0,1,0.3333333333333333,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
65000.0,2,43.45,1,0,1,1,0,0,6,0,0,1,0.5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
54500.0,1,33.5,1,0,1,0,1,0,10,0,0,1,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
218960.0,3,65.0,2,0,1,0,1,0,3,0,0,1,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92000.0,2,53.0,1,1,0,0,1,0,10,0,0,1,0.5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
189148.12,2,60.54,1,0,1,0,0,1,10,0,0,1,0.5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59000.0,2,42.0,1,0,1,0,1,0,6,0,0,1,0.5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
89500.0,2,52.0,1,0,1,0,1,0,11,0,0,1,0.5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
48500.0,2,33.0,1,0,1,0,1,0,1,0,1,0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
94999.0,3,76.0,1,0,1,0,1,0,5,0,0,1,0.3333333333333333,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64000.0,2,53.2,1,0,1,0,1,0,9,0,0,1,0.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
95000.0,3,90.0,2,1,0,0,1,0,5,0,0,1,0.6666666666666666,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65000.0,3,60.0,1,1,0,0,1,0,5,0,1,0,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
92000.0,2,56.0,1,1,0,0,1,0,10,0,0,1,0.5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
91900.0,2,53.0,1,1,0,0,1,0,10,0,0,1,0.5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
